DateRcv,SiteNo,ArtNo,ReceiveVamt,ReceiveQty,,,,,
1/1/2023,2,2,1686.406,46,,,,,
1/1/2023,0,3,368,46,,,,,
1/1/2023,3,2,1683.968,46,,,,,
1/1/2023,3,5,384.7095,8,,,,,
1/1/2023,0,2,843.203,23,,,,,
1/1/2023,0,0,1066.9332,28,,,,,
1/1/2023,0,7,1028.0517,30,,,,,
1/1/2023,3,1,2376.48075,40,,,,,
1/1/2023,3,6,579.6,14,,,,,
1/1/2023,3,3,368,46,,,,,
1/1/2023,0,1,3327.07305,56,,,,,
1/1/2023,0,1,475.29615,8,,,,,
1/1/2023,3,7,1492.4286,45,,,,,
2/1/2023,4,6,579.6,14,,,,,
2/1/2023,4,5,386.2068,8,,,,,
2/1/2023,4,1,475.29615,8,,,,,
2/1/2023,4,9,345,12,,,,,
2/1/2023,4,2,841.041,23,,,,,
2/1/2023,4,7,1000.8427,30,,,,,
2/1/2023,4,3,184,23,,,,,
2/1/2023,3,1,2376.48075,40,,,,,
2/1/2023,3,0,1468.2096,41,,,,,
2/1/2023,1,3,184,23,,,,,
2/1/2023,1,6,869.4,21,,,,,
2/1/2023,3,6,579.6,14,,,,,
2/1/2023,3,3,368,46,,,,,
2/1/2023,1,1,1901.1846,32,,,,,
2/1/2023,1,2,841.984,23,,,,,
2/1/2023,1,7,486.72715,15,,,,,
2/1/2023,2,3,184,23,,,,,
2/1/2023,2,1,4752.9615,81,,,,,
2/1/2023,2,7,1946.9086,60,,,,,
2/1/2023,2,5,772.0433,16,,,,,
2/1/2023,0,3,368,46,,,,,
2/1/2023,0,6,289.8,7,,,,,
2/1/2023,0,8,856.0485,21,,,,,
2/1/2023,0,2,841.984,23,,,,,
2/1/2023,0,1,1901.1846,32,,,,,
2/1/2023,0,7,486.72715,15,,,,,
2/1/2023,0,9,345,12,,,,,
18/1/2023,0,5,338.20465,8,,,,,
18/1/2023,0,5,676.4093,16,,,,,
18/1/2023,1,7,1018.4538,30,,,,,
18/1/2023,0,7,2092.701,60,,,,,
18/1/2023,1,6,2898,69,,,,,
18/1/2023,1,9,345,12,,,,,
18/1/2023,1,5,341.0624,8,,,,,
3/1/2023,4,6,579.6,14,,,,,
3/1/2023,4,5,772.7839,16,,,,,
3/1/2023,4,9,345,12,,,,,
3/1/2023,4,9,345,12,,,,,
3/1/2023,4,1,950.5923,16,,,,,
3/1/2023,4,7,495.72705,15,,,,,
3/1/2023,4,0,1042.6452,28,,,,,
3/1/2023,2,5,772.4136,16,,,,,
3/1/2023,3,6,579.6,14,,,,,
3/1/2023,3,5,386.4,8,,,,,
3/1/2023,3,1,2376.48075,40,,,,,
3/1/2023,3,2,843.295,23,,,,,
3/1/2023,3,9,690,23,,,,,
3/1/2023,3,7,962.0325,30,,,,,
3/1/2023,2,3,368,46,,,,,
3/1/2023,2,0,976.2396,28,,,,,
3/1/2023,2,9,345,12,,,,,
3/1/2023,2,1,4752.9615,81,,,,,
3/1/2023,1,6,579.6,14,,,,,
3/1/2023,1,1,1901.1846,32,,,,,
3/1/2023,1,0,523.848,14,,,,,
3/1/2023,1,0,2619.24,69,,,,,
3/1/2023,0,7,517.0308,15,,,,,
3/1/2023,0,1,1901.1846,32,,,,,
3/1/2023,0,3,184,23,,,,,
18/1/2023,1,4,397.4745,17,,,,,
18/1/2023,0,8,867.3714,21,,,,,
18/1/2023,0,0,535.1226,14,,,,,
18/1/2023,0,4,399.027,17,,,,,
18/1/2023,2,7,2092.701,60,,,,,
18/1/2023,0,6,2898,69,,,,,
18/1/2023,0,3,984.4,92,,,,,
18/1/2023,1,0,1011.3192,28,,,,,
18/1/2023,1,0,1011.3192,28,,,,,
18/1/2023,2,5,676.4093,16,,,,,
18/1/2023,2,5,676.4093,16,,,,,
18/1/2023,0,9,345,12,,,,,
18/1/2023,2,0,2140.4904,55,,,,,
18/1/2023,2,0,535.1226,14,,,,,
18/1/2023,2,3,492.2,46,,,,,
4/1/2023,4,6,579.6,14,,,,,
4/1/2023,0,6,289.8,7,,,,,
4/1/2023,3,4,933.501,35,,,,,
4/1/2023,3,9,1035,35,,,,,
4/1/2023,3,5,772.8,16,,,,,
4/1/2023,3,1,1425.88845,24,,,,,
4/1/2023,3,6,1449,35,,,,,
4/1/2023,3,7,4156.2196,120,,,,,
4/1/2023,3,3,245.801,23,,,,,
4/1/2023,3,2,1679.644,46,,,,,
4/1/2023,2,5,772.8,16,,,,,
4/1/2023,2,0,1038.6156,28,,,,,
4/1/2023,2,7,1978.7222,60,,,,,
4/1/2023,2,2,843.295,23,,,,,
4/1/2023,2,1,4752.9615,81,,,,,
4/1/2023,2,4,469.90725,17,,,,,
4/1/2023,2,6,1449,35,,,,,
4/1/2023,1,1,950.5923,16,,,,,
4/1/2023,1,9,345,12,,,,,
4/1/2023,1,7,519.52745,15,,,,,
4/1/2023,1,5,386.4,8,,,,,
4/1/2023,1,0,522.675,14,,,,,
4/1/2023,1,0,1045.35,28,,,,,
4/1/2023,1,6,869.4,21,,,,,
4/1/2023,4,0,1045.35,28,,,,,
4/1/2023,4,4,468.165,17,,,,,
4/1/2023,4,4,468.165,17,,,,,
4/1/2023,4,7,519.52745,15,,,,,
4/1/2023,4,1,475.29615,8,,,,,
4/1/2023,0,8,857.1456,21,,,,,
4/1/2023,0,7,494.68055,15,,,,,
4/1/2023,0,1,950.5923,16,,,,,
4/1/2023,0,9,345,12,,,,,
4/1/2023,0,0,519.3078,14,,,,,
4/1/2023,0,5,386.4,8,,,,,
18/1/2023,1,3,246.1,23,,,,,
5/1/2023,2,0,2090.7,55,,,,,
5/1/2023,2,2,1679.644,46,,,,,
5/1/2023,0,3,245.801,23,,,,,
5/1/2023,2,6,579.6,14,,,,,
5/1/2023,0,4,466.7505,17,,,,,
5/1/2023,0,5,386.4,8,,,,,
5/1/2023,0,6,289.8,7,,,,,
5/1/2023,0,1,1425.88845,24,,,,,
5/1/2023,2,3,491.602,46,,,,,
5/1/2023,2,9,345,12,,,,,
5/1/2023,2,1,4752.9615,81,,,,,
5/1/2023,2,5,1159.2,24,,,,,
5/1/2023,0,7,1045.5133,30,,,,,
5/1/2023,0,9,345,12,,,,,
5/1/2023,1,5,386.4,8,,,,,
5/1/2023,1,1,2778.446,47,,,,,
5/1/2023,1,4,457.263,17,,,,,
5/1/2023,1,6,1159.2,28,,,,,
5/1/2023,1,3,246.054,23,,,,,
5/1/2023,1,9,345,12,,,,,
5/1/2023,1,0,1073.6124,28,,,,,
5/1/2023,1,8,866.7504,21,,,,,
5/1/2023,3,5,772.8,16,,,,,
5/1/2023,3,0,3220.8372,83,,,,,
5/1/2023,3,0,4294.4496,110,,,,,
5/1/2023,3,7,2053.7712,60,,,,,
5/1/2023,3,4,914.526,35,,,,,
5/1/2023,3,9,690,23,,,,,
5/1/2023,3,6,1449,35,,,,,
5/1/2023,3,3,492.108,46,,,,,
5/1/2023,3,2,839.73,23,,,,,
5/1/2023,3,1,1389.223,24,,,,,
5/1/2023,4,4,914.526,35,,,,,
5/1/2023,4,3,246.031,23,,,,,
5/1/2023,4,9,345,12,,,,,
5/1/2023,4,6,1159.2,28,,,,,
5/1/2023,4,5,772.8,16,,,,,
5/1/2023,4,1,926.14905,16,,,,,
5/1/2023,4,8,866.7504,21,,,,,
18/1/2023,2,6,11592,276,,,,,
6/1/2023,3,5,1159.2,24,,,,,
6/1/2023,3,1,926.14905,16,,,,,
6/1/2023,3,7,2021.4194,60,,,,,
6/1/2023,3,9,345,12,,,,,
6/1/2023,3,6,1449,35,,,,,
6/1/2023,3,0,2136.1296,55,,,,,
6/1/2023,4,7,512.0973,15,,,,,
6/1/2023,4,5,386.4,8,,,,,
6/1/2023,4,3,492.154,46,,,,,
6/1/2023,4,9,690,23,,,,,
6/1/2023,4,6,1159.2,28,,,,,
6/1/2023,4,0,1602.0972,41,,,,,
6/1/2023,4,1,1389.223,24,,,,,
6/1/2023,4,0,2136.1296,55,,,,,
6/1/2023,1,6,1738.8,41,,,,,
6/1/2023,1,2,839.569,23,,,,,
6/1/2023,1,9,345,12,,,,,
6/1/2023,1,1,4630.74295,78,,,,,
6/1/2023,1,0,3204.1944,83,,,,,
6/1/2023,1,0,2136.1296,55,,,,,
6/1/2023,1,4,454.8135,17,,,,,
6/1/2023,0,4,465.62925,17,,,,,
6/1/2023,0,7,512.3963,15,,,,,
6/1/2023,0,9,345,12,,,,,
6/1/2023,0,1,1389.223,24,,,,,
6/1/2023,2,3,492.108,46,,,,,
6/1/2023,2,6,579.6,14,,,,,
6/1/2023,2,9,690,23,,,,,
6/1/2023,2,7,3007.1925,90,,,,,
6/1/2023,2,2,1679.46,46,,,,,
6/1/2023,2,7,2505.99375,75,,,,,
6/1/2023,0,0,1069.2792,28,,,,,
6/1/2023,0,0,534.6396,14,,,,,
6/1/2023,2,1,6946.11385,118,,,,,
6/1/2023,2,5,1159.2,24,,,,,
6/1/2023,2,0,2147.2248,55,,,,,
7/1/2023,4,6,869.4,21,,,,,
7/1/2023,4,7,512.85975,15,,,,,
7/1/2023,4,5,772.8,16,,,,,
7/1/2023,4,7,512.85975,15,,,,,
7/1/2023,4,1,926.14905,16,,,,,
7/1/2023,4,0,1084.0176,28,,,,,
7/1/2023,4,4,452.847,17,,,,,
7/1/2023,2,0,1598.1642,41,,,,,
7/1/2023,2,5,386.4,8,,,,,
7/1/2023,2,5,1159.2,24,,,,,
7/1/2023,2,3,246.077,23,,,,,
7/1/2023,2,7,1012.8625,30,,,,,
7/1/2023,2,1,9261.48475,157,,,,,
7/1/2023,3,5,772.8,16,,,,,
7/1/2023,3,9,690,23,,,,,
7/1/2023,0,4,461.38575,17,,,,,
7/1/2023,1,0,2168.0352,55,,,,,
7/1/2023,1,6,1159.2,28,,,,,
7/1/2023,0,3,246.077,23,,,,,
7/1/2023,0,8,864.5769,21,,,,,
7/1/2023,0,1,1852.29695,31,,,,,
7/1/2023,0,8,864.5769,21,,,,,
7/1/2023,0,2,839.546,23,,,,,
7/1/2023,1,1,2778.446,47,,,,,
7/1/2023,1,4,452.847,17,,,,,
7/1/2023,1,5,386.4,8,,,,,
7/1/2023,1,9,345,12,,,,,
7/1/2023,3,6,1159.2,28,,,,,
7/1/2023,3,2,841.869,23,,,,,
7/1/2023,3,2,841.869,23,,,,,
7/1/2023,3,0,2710.044,69,,,,,
7/1/2023,3,1,926.14905,16,,,,,
7/1/2023,0,9,345,12,,,,,
7/1/2023,1,8,862.4655,21,,,,,
7/1/2023,1,7,512.85975,15,,,,,
7/1/2023,1,7,512.85975,15,,,,,
7/1/2023,1,3,246.1,23,,,,,
7/1/2023,0,6,289.8,7,,,,,
7/1/2023,0,7,514.4594,15,,,,,
7/1/2023,3,3,246.1,23,,,,,
7/1/2023,3,7,1500.72585,45,,,,,
8/1/2023,1,6,1738.8,41,,,,,
8/1/2023,1,0,1078.6632,28,,,,,
8/1/2023,1,8,848.8656,21,,,,,
8/1/2023,1,1,4630.74295,78,,,,,
8/1/2023,1,4,452.72625,17,,,,,
8/1/2023,4,9,345,12,,,,,
8/1/2023,4,3,246.1,23,,,,,
8/1/2023,3,5,1545.6,32,,,,,
8/1/2023,4,6,579.6,14,,,,,
8/1/2023,3,6,1159.2,28,,,,,
8/1/2023,3,0,1617.9948,41,,,,,
8/1/2023,3,3,246.1,23,,,,,
8/1/2023,2,2,841.869,23,,,,,
8/1/2023,2,3,246.1,23,,,,,
8/1/2023,2,9,345,12,,,,,
8/1/2023,2,9,345,12,,,,,
8/1/2023,0,1,1389.223,24,,,,,
8/1/2023,0,0,540.9876,14,,,,,
8/1/2023,2,7,1509.9201,45,,,,,
8/1/2023,2,7,2013.2268,60,,,,,
8/1/2023,3,1,926.14905,16,,,,,
8/1/2023,3,2,841.087,23,,,,,
8/1/2023,4,1,926.14905,16,,,,,
8/1/2023,4,0,1617.9948,41,,,,,
8/1/2023,3,4,902.7615,35,,,,,
8/1/2023,3,9,345,12,,,,,
8/1/2023,2,1,4630.74295,78,,,,,
8/1/2023,2,5,1159.2,24,,,,,
8/1/2023,0,2,841.869,23,,,,,
8/1/2023,0,4,460.00575,17,,,,,
8/1/2023,2,0,1084.0176,28,,,,,
9/1/2023,4,1,926.14905,16,,,,,
9/1/2023,4,6,579.6,14,,,,,
9/1/2023,4,5,772.8,16,,,,,
9/1/2023,4,0,538.9176,14,,,,,
9/1/2023,4,4,457.86675,17,,,,,
9/1/2023,4,9,345,12,,,,,
9/1/2023,4,3,246.1,23,,,,,
9/1/2023,3,1,926.14905,16,,,,,
9/1/2023,3,7,1551.6306,45,,,,,
9/1/2023,3,9,345,12,,,,,
9/1/2023,3,6,869.4,21,,,,,
9/1/2023,1,4,457.86675,17,,,,,
9/1/2023,1,1,2778.446,47,,,,,
9/1/2023,1,9,345,12,,,,,
9/1/2023,1,6,1159.2,28,,,,,
9/1/2023,1,0,1077.8352,28,,,,,
9/1/2023,2,1,4630.74295,78,,,,,
9/1/2023,2,0,1078.1388,28,,,,,
9/1/2023,2,5,1545.6,32,,,,,
9/1/2023,2,5,772.8,16,,,,,
9/1/2023,2,2,841.087,23,,,,,
9/1/2023,2,9,345,12,,,,,
9/1/2023,0,5,386.4,8,,,,,
9/1/2023,0,9,345,12,,,,,
9/1/2023,0,8,842.8626,21,,,,,
9/1/2023,0,6,289.8,7,,,,,
9/1/2023,0,0,539.0694,14,,,,,
9/1/2023,0,4,457.86675,17,,,,,
9/1/2023,0,1,1389.223,24,,,,,
18/1/2023,4,0,2022.6384,55,,,,,
10/1/2023,2,3,246.1,23,,,,,
10/1/2023,2,5,772.8,16,,,,,
10/1/2023,2,2,843.272,23,,,,,
10/1/2023,2,7,1037.5898,30,,,,,
10/1/2023,2,1,4630.74295,78,,,,,
10/1/2023,4,6,579.6,14,,,,,
10/1/2023,3,7,479.43155,15,,,,,
10/1/2023,3,0,2205.1296,55,,,,,
10/1/2023,3,4,904.452,35,,,,,
10/1/2023,3,6,869.4,21,,,,,
10/1/2023,4,7,507.26845,15,,,,,
10/1/2023,3,5,772.8,16,,,,,
10/1/2023,0,1,1852.29695,31,,,,,
10/1/2023,0,7,518.7949,15,,,,,
10/1/2023,1,6,1159.2,28,,,,,
11/1/2023,2,5,772.8,16,,,,,
11/1/2023,2,0,1126.1628,28,,,,,
11/1/2023,2,7,547.5288,15,,,,,
11/1/2023,2,6,579.6,14,,,,,
11/1/2023,0,6,289.8,7,,,,,
11/1/2023,0,4,917.7345,35,,,,,
11/1/2023,0,4,458.86725,17,,,,,
11/1/2023,0,8,870.9939,21,,,,,
11/1/2023,1,5,353.717,8,,,,,
11/1/2023,1,4,844.0425,35,,,,,
11/1/2023,1,0,1621.8864,41,,,,,
11/1/2023,1,4,422.02125,17,,,,,
11/1/2023,1,6,1159.2,28,,,,,
11/1/2023,3,9,345,12,,,,,
11/1/2023,3,7,534.8213,15,,,,,
11/1/2023,3,2,1787.054,46,,,,,
11/1/2023,3,5,707.434,16,,,,,
11/1/2023,3,0,2162.5152,55,,,,,
11/1/2023,3,6,2028.6,48,,,,,
18/1/2023,4,6,10143,242,,,,,
18/1/2023,4,7,10184.538,299,,,,,
18/1/2023,4,9,345,12,,,,,
12/1/2023,1,9,345,12,,,,,
12/1/2023,1,6,1159.2,28,,,,,
12/1/2023,1,7,539.0073,15,,,,,
12/1/2023,1,5,348.0981,8,,,,,
12/1/2023,1,0,2210.9256,55,,,,,
12/1/2023,4,6,1159.2,28,,,,,
12/1/2023,4,5,696.1962,16,,,,,
12/1/2023,4,0,1081.2576,28,,,,,
12/1/2023,4,0,1093.8156,28,,,,,
12/1/2023,4,3,246.1,23,,,,,
12/1/2023,4,9,345,12,,,,,
12/1/2023,4,5,353.717,8,,,,,
12/1/2023,0,6,579.6,14,,,,,
12/1/2023,0,7,539.0073,15,,,,,
12/1/2023,2,0,1625.4468,41,,,,,
12/1/2023,2,9,345,12,,,,,
12/1/2023,0,9,345,12,,,,,
12/1/2023,0,5,348.0981,8,,,,,
12/1/2023,0,3,246.1,23,,,,,
12/1/2023,2,6,2318.4,55,,,,,
12/1/2023,2,2,1787.054,46,,,,,
12/1/2023,2,3,492.2,46,,,,,
12/1/2023,2,7,533.43095,15,,,,,
12/1/2023,2,5,699.1747,16,,,,,
12/1/2023,2,7,1066.8619,30,,,,,
12/1/2023,3,5,696.1962,16,,,,,
12/1/2023,3,7,2115.425,60,,,,,
12/1/2023,3,6,1738.8,41,,,,,
12/1/2023,3,0,1640.7234,41,,,,,
12/1/2023,3,9,345,12,,,,,
12/1/2023,3,2,1792.804,46,,,,,
12/1/2023,3,3,492.2,46,,,,,
18/1/2023,4,5,682.1248,16,,,,,
18/1/2023,4,3,738.3,69,,,,,
13/1/2023,4,0,551.9034,14,,,,,
13/1/2023,4,5,693.0567,16,,,,,
13/1/2023,4,6,1159.2,28,,,,,
13/1/2023,4,9,345,12,,,,,
13/1/2023,4,3,246.1,23,,,,,
13/1/2023,4,2,896.402,23,,,,,
13/1/2023,1,7,535.49405,15,,,,,
13/1/2023,1,2,896.402,23,,,,,
13/1/2023,1,0,1649.4588,41,,,,,
13/1/2023,1,5,346.52835,8,,,,,
13/1/2023,1,6,869.4,21,,,,,
13/1/2023,2,0,1094.2848,28,,,,,
13/1/2023,0,5,346.72155,8,,,,,
13/1/2023,0,9,345,12,,,,,
13/1/2023,0,6,869.4,21,,,,,
13/1/2023,0,7,535.49405,15,,,,,
13/1/2023,3,5,693.0567,16,,,,,
13/1/2023,2,5,696.1962,16,,,,,
13/1/2023,2,3,492.2,46,,,,,
13/1/2023,2,6,1738.8,41,,,,,
13/1/2023,3,9,690,23,,,,,
13/1/2023,3,7,1606.48215,45,,,,,
13/1/2023,3,0,1099.6392,28,,,,,
13/1/2023,2,7,1056.9052,30,,,,,
13/1/2023,3,3,492.2,46,,,,,
13/1/2023,3,6,1159.2,28,,,,,
14/1/2023,1,8,862.6725,21,,,,,
14/1/2023,4,3,246.1,23,,,,,
14/1/2023,4,9,690,23,,,,,
14/1/2023,2,0,549.9024,14,,,,,
14/1/2023,2,3,246.1,23,,,,,
14/1/2023,4,6,869.4,21,,,,,
14/1/2023,1,0,1108.3884,28,,,,,
14/1/2023,1,4,400.131,17,,,,,
14/1/2023,1,3,246.1,23,,,,,
14/1/2023,2,6,8694,207,,,,,
14/1/2023,2,6,1159.2,28,,,,,
14/1/2023,4,0,554.1942,14,,,,,
14/1/2023,1,9,345,12,,,,,
14/1/2023,2,5,1039.10205,24,,,,,
14/1/2023,1,6,579.6,14,,,,,
14/1/2023,4,5,345.8119,8,,,,,
14/1/2023,1,7,1060.6726,30,,,,,
14/1/2023,0,9,345,12,,,,,
14/1/2023,0,7,1061.6593,30,,,,,
14/1/2023,0,6,289.8,7,,,,,
14/1/2023,3,0,1108.3884,28,,,,,
14/1/2023,3,2,896.333,23,,,,,
14/1/2023,3,2,896.333,23,,,,,
14/1/2023,3,3,492.2,46,,,,,
14/1/2023,3,7,528.52735,15,,,,,
14/1/2023,3,9,690,23,,,,,
14/1/2023,3,5,691.6238,16,,,,,
14/1/2023,3,6,1159.2,28,,,,,
14/1/2023,0,4,401.58,17,,,,,
14/1/2023,0,0,549.9024,14,,,,,
14/1/2023,0,8,844.767,21,,,,,
14/1/2023,0,8,844.767,21,,,,,
15/1/2023,0,9,345,12,,,,,
15/1/2023,3,3,492.2,46,,,,,
15/1/2023,0,6,289.8,7,,,,,
15/1/2023,0,3,246.1,23,,,,,
15/1/2023,0,4,399.096,17,,,,,
15/1/2023,2,2,896.333,23,,,,,
15/1/2023,2,2,896.333,23,,,,,
15/1/2023,2,5,691.6238,16,,,,,
15/1/2023,2,2,896.333,23,,,,,
15/1/2023,2,6,1449,35,,,,,
15/1/2023,2,3,492.2,46,,,,,
15/1/2023,2,9,345,12,,,,,
15/1/2023,3,0,569.5812,14,,,,,
15/1/2023,3,7,1074.5462,30,,,,,
15/1/2023,3,9,345,12,,,,,
15/1/2023,3,6,869.4,21,,,,,
15/1/2023,3,5,691.5111,16,,,,,
19/1/2023,1,7,498.8217,15,,,,,
19/1/2023,1,5,684.4432,16,,,,,
19/1/2023,1,6,2898,69,,,,,
19/1/2023,1,3,246.1,23,,,,,
19/1/2023,1,0,1497.024,41,,,,,
19/1/2023,4,5,683.1552,16,,,,,
19/1/2023,4,2,916.573,23,,,,,
19/1/2023,4,3,492.2,46,,,,,
19/1/2023,0,5,680.0801,16,,,,,
19/1/2023,0,0,492.5082,14,,,,,
19/1/2023,0,2,902.037,23,,,,,
19/1/2023,3,9,690,23,,,,,
19/1/2023,0,7,2468.843,75,,,,,
19/1/2023,0,6,2898,69,,,,,
19/1/2023,0,3,984.4,92,,,,,
19/1/2023,2,7,1963.05,65,,,,,
19/1/2023,3,2,1854.628,46,,,,,
19/1/2023,3,3,492.2,46,,,,,
19/1/2023,3,7,1464.8907,45,,,,,
19/1/2023,3,0,1003.5084,28,,,,,
19/1/2023,2,6,8694,207,,,,,
19/1/2023,2,3,246.1,23,,,,,
19/1/2023,2,5,680.0801,16,,,,,
19/1/2023,2,2,902.037,23,,,,,
19/1/2023,2,2,902.037,23,,,,,
20/1/2023,3,4,394.8525,17,,,,,
20/1/2023,3,4,789.705,35,,,,,
20/1/2023,0,7,2481.17675,75,,,,,
20/1/2023,0,9,345,12,,,,,
20/1/2023,0,6,5796,138,,,,,
20/1/2023,0,3,984.4,92,,,,,
20/1/2023,0,0,505.7562,14,,,,,
20/1/2023,3,3,492.2,46,,,,,
20/1/2023,3,0,995.5044,28,,,,,
20/1/2023,3,7,1479.10815,45,,,,,
20/1/2023,3,9,690,23,,,,,
20/1/2023,3,5,686.7133,16,,,,,
20/1/2023,1,0,1004.5572,28,,,,,
20/1/2023,1,3,246.1,23,,,,,
20/1/2023,1,9,345,12,,,,,
20/1/2023,1,2,911.582,23,,,,,
20/1/2023,1,6,3767.4,90,,,,,
20/1/2023,1,7,493.03605,15,,,,,
20/1/2023,4,5,686.7133,16,,,,,
20/1/2023,4,4,395.4735,17,,,,,
20/1/2023,4,9,345,12,,,,,
20/1/2023,4,9,345,12,,,,,
20/1/2023,4,2,911.582,23,,,,,
27/8/2023,3,9,816.638,23,,,,,
27/8/2023,3,5,466.9483,8,,,,,
27/8/2023,3,3,517.5,46,,,,,
27/8/2023,3,6,3450,69,,,,,
27/8/2023,3,6,2415,48,,,,,
20/1/2023,2,3,246.1,23,,,,,
20/1/2023,2,2,1839.448,46,,,,,
20/1/2023,2,6,5796,138,,,,,
20/1/2023,2,5,683.1552,16,,,,,
20/1/2023,2,9,345,12,,,,,
21/1/2023,0,2,923.68,23,,,,,
21/1/2023,1,0,504.7764,14,,,,,
21/1/2023,1,4,395.18025,17,,,,,
21/1/2023,0,3,246.1,23,,,,,
21/1/2023,0,7,1499.73915,45,,,,,
21/1/2023,4,9,690,23,,,,,
21/1/2023,4,2,915.515,23,,,,,
21/1/2023,4,4,395.18025,17,,,,,
21/1/2023,3,3,492.2,46,,,,,
21/1/2023,2,3,246.1,23,,,,,
21/1/2023,2,5,1030.06995,24,,,,,
21/1/2023,3,0,1009.5528,28,,,,,
21/1/2023,3,4,786.5655,35,,,,,
21/1/2023,3,7,1499.73915,45,,,,,
21/1/2023,3,2,929.2,23,,,,,
21/1/2023,3,5,689.1122,16,,,,,
27/8/2023,3,2,828,23,,,,,
22/1/2023,0,3,246.1,23,,,,,
22/1/2023,0,9,345,12,,,,,
22/1/2023,3,9,690,23,,,,,
22/1/2023,3,2,920.023,23,,,,,
22/1/2023,3,0,1498.4316,41,,,,,
22/1/2023,3,4,394.73175,17,,,,,
22/1/2023,3,3,492.2,46,,,,,
22/1/2023,3,5,345.2323,8,,,,,
22/1/2023,4,9,345,12,,,,,
22/1/2023,4,4,394.73175,17,,,,,
22/1/2023,4,0,499.4772,14,,,,,
22/1/2023,3,7,1515.6609,45,,,,,
22/1/2023,1,0,499.4772,14,,,,,
22/1/2023,1,8,890.2035,21,,,,,
22/1/2023,2,5,343.9765,8,,,,,
22/1/2023,1,5,690.4646,16,,,,,
22/1/2023,1,9,345,12,,,,,
22/1/2023,2,2,934.72,23,,,,,
7/5/2023,1,3,246.1,23,,,,,
23/1/2023,2,2,920.023,23,,,,,
23/1/2023,2,5,1035.6969,24,,,,,
23/1/2023,2,7,1515.6609,45,,,,,
23/1/2023,2,0,490.728,14,,,,,
23/1/2023,3,9,690,23,,,,,
23/1/2023,2,9,345,12,,,,,
23/1/2023,3,0,953.0556,28,,,,,
23/1/2023,4,5,342.45505,8,,,,,
23/1/2023,4,9,345,12,,,,,
23/1/2023,4,0,476.5278,14,,,,,
23/1/2023,4,2,912.479,23,,,,,
23/1/2023,1,3,246.1,23,,,,,
23/1/2023,2,4,1587,69,,,,,
23/1/2023,2,7,2028.6,68,,,,,
23/1/2023,3,3,492.2,46,,,,,
23/1/2023,0,3,246.1,23,,,,,
23/1/2023,0,4,393.9555,17,,,,,
23/1/2023,0,0,490.728,14,,,,,
23/1/2023,0,5,690.4646,16,,,,,
24/1/2023,4,9,345,12,,,,,
24/1/2023,4,5,676.5703,16,,,,,
24/1/2023,4,0,500.8158,14,,,,,
24/1/2023,2,3,246.1,23,,,,,
24/1/2023,2,5,677.1982,16,,,,,
24/1/2023,0,9,345,12,,,,,
24/1/2023,0,3,246.1,23,,,,,
24/1/2023,1,9,345,12,,,,,
24/1/2023,1,7,479.13255,15,,,,,
24/1/2023,1,0,500.8158,14,,,,,
24/1/2023,1,4,396.28425,17,,,,,
24/1/2023,3,7,1437.39765,45,,,,,
24/1/2023,3,4,791.43,35,,,,,
24/1/2023,3,4,395.715,17,,,,,
24/1/2023,3,0,1001.6316,28,,,,,
24/1/2023,3,3,492.2,46,,,,,
24/1/2023,3,5,676.5703,16,,,,,
25/1/2023,3,9,345,12,,,,,
25/1/2023,3,3,492.2,46,,,,,
25/1/2023,3,2,874,23,,,,,
25/1/2023,3,7,2054.9074,60,,,,,
25/1/2023,1,0,452.5158,14,,,,,
25/1/2023,3,6,1738.8,41,,,,,
25/1/2023,3,0,1357.5474,41,,,,,
25/1/2023,0,3,246.1,23,,,,,
25/1/2023,2,3,246.1,23,,,,,
25/1/2023,2,5,676.3449,16,,,,,
25/1/2023,2,9,345,12,,,,,
25/1/2023,4,0,452.5158,14,,,,,
25/1/2023,2,7,2130.72,67,,,,,
7/5/2023,2,8,961.3908,21,,,,,
7/5/2023,2,5,1057.2387,24,,,,,
26/1/2023,1,6,289.8,7,,,,,
26/1/2023,1,3,246.1,23,,,,,
26/1/2023,1,7,519.94605,15,,,,,
26/1/2023,0,3,246.1,23,,,,,
26/1/2023,0,0,1310.9724,41,,,,,
26/1/2023,0,6,289.8,7,,,,,
26/1/2023,0,2,874,23,,,,,
26/1/2023,0,7,519.5125,15,,,,,
26/1/2023,0,9,345,12,,,,,
26/1/2023,2,3,246.1,23,,,,,
26/1/2023,2,7,3611.15755,105,,,,,
26/1/2023,2,2,874,23,,,,,
26/1/2023,2,0,905.0316,28,,,,,
26/1/2023,4,6,869.4,21,,,,,
26/1/2023,4,2,874,23,,,,,
26/1/2023,3,3,492.2,46,,,,,
26/1/2023,3,2,874,23,,,,,
26/1/2023,3,6,1738.8,41,,,,,
26/1/2023,3,0,2499.5664,83,,,,,
26/1/2023,3,7,1039.8921,30,,,,,
26/1/2023,3,9,345,12,,,,,
26/1/2023,4,9,345,12,,,,,
26/1/2023,3,4,1185.696,52,,,,,
26/1/2023,4,3,246.1,23,,,,,
7/5/2023,2,7,825.47,22,,,,,
7/5/2023,2,0,745.2,41,,,,,
7/5/2023,2,0,496.8,28,,,,,
27/1/2023,4,6,579.6,14,,,,,
27/1/2023,2,7,2082.5948,60,,,,,
27/1/2023,2,5,322.86135,8,,,,,
27/1/2023,2,2,1748,46,,,,,
